valid_time,region,latitude,longitude,rainfall_observed,temperature_observed,wind_observed,pressure_observed,humidity_observed,observation_id
2024-08-28,Assam,26.2006,92.9376,122.9,24.2,35.3,990.5,99.2,OBS_20240828_ASS
2024-08-28,Punjab,31.1471,75.3412,10.0,26.6,43.2,990.7,100.0,OBS_20240828_PUN
2024-08-28,Tamil Nadu,11.1271,78.6569,2.1,29.0,25.0,1002.2,55.7,OBS_20240828_TAM
2024-08-28,Andhra Pradesh,15.9129,79.74,2.7,27.2,47.5,988.9,99.0,OBS_20240828_AND
2024-08-28,West Bengal,22.9868,87.855,70.0,25.2,40.1,995.2,99.9,OBS_20240828_WES
2024-08-28,Madhya Pradesh,22.9734,78.6569,11.7,22.7,47.0,991.6,96.6,OBS_20240828_MAD
2024-08-28,Uttar Pradesh,26.8467,80.9462,2.2,28.2,45.7,991.8,89.5,OBS_20240828_UTT
2024-08-28,Karnataka,15.3173,75.7139,0.0,22.9,34.0,987.7,100.0,OBS_20240828_KAR
2024-08-28,Himachal Pradesh,31.1048,77.1734,7.2,24.6,31.0,991.0,89.8,OBS_20240828_HIM
2024-08-28,Bihar,25.0961,85.3131,3.3,28.5,41.4,989.1,94.6,OBS_20240828_BIH
2024-08-29,Gujarat,22.2587,71.1924,14.6,21.3,41.0,989.3,97.8,OBS_20240829_GUJ
2024-08-29,Maharashtra,19.7515,75.7139,57.7,23.3,40.9,992.8,96.9,OBS_20240829_MAH
2024-08-29,Kerala,10.8505,76.2711,261.6,22.0,47.3,991.3,98.5,OBS_20240829_KER
2024-08-29,Rajasthan,27.0238,74.2179,0.0,25.5,34.8,989.9,94.2,OBS_20240829_RAJ
2024-08-29,Odisha,20.9517,85.0985,196.0,29.6,39.0,992.0,96.9,OBS_20240829_ODI
2024-08-29,Assam,26.2006,92.9376,143.9,22.7,41.8,985.3,90.8,OBS_20240829_ASS
2024-08-29,Punjab,31.1471,75.3412,167.1,20.5,43.0,991.8,100.0,OBS_20240829_PUN
2024-08-29,Tamil Nadu,11.1271,78.6569,17.3,31.4,18.4,1002.0,64.5,OBS_20240829_TAM
2024-08-29,Andhra Pradesh,15.9129,79.74,108.1,27.1,37.0,990.0,100.0,OBS_20240829_AND
2024-08-29,West Bengal,22.9868,87.855,10.1,26.8,42.4,987.5,98.7,OBS_20240829_WES
2024-08-29,Madhya Pradesh,22.9734,78.6569,20.5,24.9,40.9,987.3,97.3,OBS_20240829_MAD
2024-08-29,Uttar Pradesh,26.8467,80.9462,38.6,24.9,44.2,993.8,100.0,OBS_20240829_UTT
2024-08-29,Karnataka,15.3173,75.7139,17.6,26.7,41.8,988.9,99.0,OBS_20240829_KAR
2024-08-29,Himachal Pradesh,31.1048,77.1734,223.4,27.7,39.6,990.3,95.5,OBS_20240829_HIM
2024-08-29,Bihar,25.0961,85.3131,95.0,23.3,46.7,986.3,100.0,OBS_20240829_BIH
2024-08-30,Gujarat,22.2587,71.1924,4.6,25.9,40.8,993.4,95.1,OBS_20240830_GUJ
2024-08-30,Maharashtra,19.7515,75.7139,9.1,26.7,44.1,993.9,96.4,OBS_20240830_MAH
2024-08-30,Kerala,10.8505,76.2711,58.6,26.9,39.5,993.9,91.3,OBS_20240830_KER
2024-08-30,Rajasthan,27.0238,74.2179,64.6,26.3,37.7,992.8,96.9,OBS_20240830_RAJ
2024-08-30,Odisha,20.9517,85.0985,7.0,26.3,38.7,990.5,100.0,OBS_20240830_ODI
2024-08-30,Assam,26.2006,92.9376,41.0,24.6,39.2,992.0,99.3,OBS_20240830_ASS
2024-08-30,Punjab,31.1471,75.3412,59.6,24.0,40.3,992.6,100.0,OBS_20240830_PUN
2024-08-30,Tamil Nadu,11.1271,78.6569,2.1,31.0,18.5,1002.8,64.0,OBS_20240830_TAM
2024-08-30,Andhra Pradesh,15.9129,79.74,0.0,27.8,46.8,991.0,99.0,OBS_20240830_AND
2024-08-30,West Bengal,22.9868,87.855,4.5,23.4,38.6,992.5,90.1,OBS_20240830_WES
2024-08-30,Madhya Pradesh,22.9734,78.6569,23.9,27.3,36.4,989.1,79.8,OBS_20240830_MAD
2024-08-30,Uttar Pradesh,26.8467,80.9462,90.6,30.3,38.0,987.9,100.0,OBS_20240830_UTT
2024-08-30,Karnataka,15.3173,75.7139,5.2,25.2,46.9,992.4,95.2,OBS_20240830_KAR
2024-08-30,Himachal Pradesh,31.1048,77.1734,0.0,28.6,39.8,987.9,94.7,OBS_20240830_HIM
2024-08-30,Bihar,25.0961,85.3131,5.0,19.7,39.0,989.3,95.4,OBS_20240830_BIH
2024-08-31,Gujarat,22.2587,71.1924,0.5,22.8,45.9,990.2,95.7,OBS_20240831_GUJ
2024-08-31,Maharashtra,19.7515,75.7139,97.6,21.9,42.4,994.7,92.7,OBS_20240831_MAH
2024-08-31,Kerala,10.8505,76.2711,243.6,23.4,43.8,991.2,100.0,OBS_20240831_KER
2024-08-31,Rajasthan,27.0238,74.2179,105.1,22.5,43.5,991.9,83.5,OBS_20240831_RAJ
2024-08-31,Odisha,20.9517,85.0985,16.7,22.7,45.6,989.2,89.6,OBS_20240831_ODI
2024-08-31,Assam,26.2006,92.9376,150.7,27.1,41.5,992.0,74.4,OBS_20240831_ASS
2024-08-31,Punjab,31.1471,75.3412,0.0,22.5,38.3,992.4,100.0,OBS_20240831_PUN
2024-08-31,Tamil Nadu,11.1271,78.6569,0.0,28.4,20.9,1003.6,61.0,OBS_20240831_TAM
2024-08-31,Andhra Pradesh,15.9129,79.74,0.0,24.1,40.4,992.8,91.2,OBS_20240831_AND
2024-08-31,West Bengal,22.9868,87.855,50.6,26.8,41.0,991.8,97.0,OBS_20240831_WES
2024-08-31,Madhya Pradesh,22.9734,78.6569,79.6,23.2,46.0,992.4,100.0,OBS_20240831_MAD
2024-08-31,Uttar Pradesh,26.8467,80.9462,0.0,19.4,41.2,992.7,100.0,OBS_20240831_UTT
2024-08-31,Karnataka,15.3173,75.7139,148.8,22.3,41.8,992.0,97.0,OBS_20240831_KAR
2024-08-31,Himachal Pradesh,31.1048,77.1734,50.1,25.9,42.7,991.7,93.1,OBS_20240831_HIM
2024-08-31,Bihar,25.0961,85.3131,27.7,23.7,38.5,989.0,100.0,OBS_20240831_BIH
2024-09-01,Gujarat,22.2587,71.1924,47.3,24.1,37.4,994.4,94.5,OBS_20240901_GUJ
2024-09-01,Maharashtra,19.7515,75.7139,14.1,31.9,39.7,987.8,97.8,OBS_20240901_MAH
2024-09-01,Kerala,10.8505,76.2711,31.7,21.7,43.6,988.9,95.0,OBS_20240901_KER
2024-09-01,Rajasthan,27.0238,74.2179,0.0,27.4,48.7,997.5,78.7,OBS_20240901_RAJ
2024-09-01,Odisha,20.9517,85.0985,30.3,23.8,34.7,991.7,100.0,OBS_20240901_ODI
2024-09-01,Assam,26.2006,92.9376,110.5,23.5,41.3,988.0,89.9,OBS_20240901_ASS
2024-09-01,Punjab,31.1471,75.3412,65.5,25.1,36.8,992.3,100.0,OBS_20240901_PUN
2024-09-01,Tamil Nadu,11.1271,78.6569,0.0,29.2,22.5,1005.9,68.3,OBS_20240901_TAM
2024-09-01,Andhra Pradesh,15.9129,79.74,25.4,25.8,39.1,991.4,91.4,OBS_20240901_AND
2024-09-01,West Bengal,22.9868,87.855,64.0,26.1,37.5,987.1,96.9,OBS_20240901_WES
2024-09-01,Madhya Pradesh,22.9734,78.6569,0.0,19.8,39.5,991.1,83.0,OBS_20240901_MAD
2024-09-01,Uttar Pradesh,26.8467,80.9462,163.7,22.4,48.0,992.0,100.0,OBS_20240901_UTT
2024-09-01,Karnataka,15.3173,75.7139,151.7,25.4,46.0,993.3,98.5,OBS_20240901_KAR
2024-09-01,Himachal Pradesh,31.1048,77.1734,9.5,23.7,42.2,993.6,94.4,OBS_20240901_HIM
2024-09-01,Bihar,25.0961,85.3131,5.3,24.3,45.6,990.8,100.0,OBS_20240901_BIH
2024-09-02,Gujarat,22.2587,71.1924,46.1,26.3,38.5,988.0,100.0,OBS_20240902_GUJ
2024-09-02,Maharashtra,19.7515,75.7139,70.7,24.9,42.7,987.8,100.0,OBS_20240902_MAH
2024-09-02,Kerala,10.8505,76.2711,0.0,28.3,42.6,991.9,100.0,OBS_20240902_KER
2024-09-02,Rajasthan,27.0238,74.2179,0.0,25.9,37.2,989.7,91.7,OBS_20240902_RAJ
2024-09-02,Odisha,20.9517,85.0985,326.1,26.6,40.1,992.4,99.4,OBS_20240902_ODI
2024-09-02,Assam,26.2006,92.9376,6.7,23.6,40.7,991.8,90.8,OBS_20240902_ASS
2024-09-02,Punjab,31.1471,75.3412,7.2,23.8,38.8,995.5,93.5,OBS_20240902_PUN
2024-09-02,Tamil Nadu,11.1271,78.6569,6.4,30.9,16.7,1003.6,53.5,OBS_20240902_TAM
2024-09-02,Andhra Pradesh,15.9129,79.74,33.2,22.9,39.9,994.3,96.3,OBS_20240902_AND
2024-09-02,West Bengal,22.9868,87.855,188.1,22.5,44.3,992.4,95.1,OBS_20240902_WES
2024-09-02,Madhya Pradesh,22.9734,78.6569,5.0,25.9,43.8,989.2,97.4,OBS_20240902_MAD
2024-09-02,Uttar Pradesh,26.8467,80.9462,22.5,24.3,43.5,989.4,90.5,OBS_20240902_UTT
2024-09-02,Karnataka,15.3173,75.7139,50.9,25.7,44.9,990.5,100.0,OBS_20240902_KAR
2024-09-02,Himachal Pradesh,31.1048,77.1734,0.0,24.5,43.5,990.2,100.0,OBS_20240902_HIM
2024-09-02,Bihar,25.0961,85.3131,25.5,21.8,44.6,992.3,100.0,OBS_20240902_BIH
2024-09-03,Gujarat,22.2587,71.1924,43.2,20.6,39.7,990.3,97.3,OBS_20240903_GUJ
2024-09-03,Maharashtra,19.7515,75.7139,16.6,23.8,43.4,991.9,88.7,OBS_20240903_MAH
2024-09-03,Kerala,10.8505,76.2711,37.3,19.2,36.2,988.7,91.2,OBS_20240903_KER
2024-09-03,Rajasthan,27.0238,74.2179,16.1,21.5,39.9,993.5,99.9,OBS_20240903_RAJ
2024-09-03,Odisha,20.9517,85.0985,0.0,22.1,35.0,990.0,100.0,OBS_20240903_ODI
2024-09-03,Assam,26.2006,92.9376,173.7,23.5,38.5,992.7,94.7,OBS_20240903_ASS
2024-09-03,Punjab,31.1471,75.3412,31.4,19.0,40.0,990.5,100.0,OBS_20240903_PUN
2024-09-03,Tamil Nadu,11.1271,78.6569,1.6,31.1,17.7,1002.3,64.6,OBS_20240903_TAM
2024-09-03,Andhra Pradesh,15.9129,79.74,44.6,27.3,37.1,991.1,84.1,OBS_20240903_AND
2024-09-03,West Bengal,22.9868,87.855,108.1,20.3,37.6,990.1,98.2,OBS_20240903_WES
2024-09-03,Madhya Pradesh,22.9734,78.6569,59.8,22.2,36.3,992.5,95.9,OBS_20240903_MAD
2024-09-03,Uttar Pradesh,26.8467,80.9462,0.0,26.5,39.2,991.7,100.0,OBS_20240903_UTT
2024-09-03,Karnataka,15.3173,75.7139,182.9,24.5,38.4,989.9,93.3,OBS_20240903_KAR
2024-09-03,Himachal Pradesh,31.1048,77.1734,129.4,23.3,39.8,990.5,85.5,OBS_20240903_HIM
2024-09-03,Bihar,25.0961,85.3131,132.6,27.6,41.2,994.9,100.0,OBS_20240903_BIH
2024-09-04,Gujarat,22.2587,71.1924,136.0,20.0,41.2,992.3,98.0,OBS_20240904_GUJ
2024-09-04,Maharashtra,19.7515,75.7139,87.7,23.4,40.9,993.5,100.0,OBS_20240904_MAH
2024-09-04,Kerala,10.8505,76.2711,118.6,20.5,42.9,988.0,97.0,OBS_20240904_KER
2024-09-04,Rajasthan,27.0238,74.2179,67.6,26.2,43.3,990.2,100.0,OBS_20240904_RAJ
2024-09-04,Odisha,20.9517,85.0985,2.4,23.1,43.8,990.7,100.0,OBS_20240904_ODI
2024-09-04,Assam,26.2006,92.9376,11.3,24.7,38.6,989.7,96.0,OBS_20240904_ASS
2024-09-04,Punjab,31.1471,75.3412,1.2,21.3,43.3,991.7,92.8,OBS_20240904_PUN
2024-09-04,Tamil Nadu,11.1271,78.6569,6.8,25.1,11.5,1000.3,60.6,OBS_20240904_TAM
2024-09-04,Andhra Pradesh,15.9129,79.74,1.0,22.5,36.7,992.3,100.0,OBS_20240904_AND
2024-09-04,West Bengal,22.9868,87.855,11.1,23.9,38.0,990.9,100.0,OBS_20240904_WES
2024-09-04,Madhya Pradesh,22.9734,78.6569,6.9,26.3,34.5,991.7,94.9,OBS_20240904_MAD
2024-09-04,Uttar Pradesh,26.8467,80.9462,7.9,23.0,39.7,993.5,79.6,OBS_20240904_UTT
2024-09-04,Karnataka,15.3173,75.7139,5.8,29.1,42.3,988.3,100.0,OBS_20240904_KAR
2024-09-04,Himachal Pradesh,31.1048,77.1734,52.9,21.4,44.4,993.2,100.0,OBS_20240904_HIM
2024-09-04,Bihar,25.0961,85.3131,54.9,22.8,41.6,988.5,97.9,OBS_20240904_BIH
2024-09-05,Gujarat,22.2587,71.1924,64.5,25.9,50.7,994.1,98.9,OBS_20240905_GUJ
2024-09-05,Maharashtra,19.7515,75.7139,8.5,25.8,40.1,991.8,84.3,OBS_20240905_MAH
2024-09-05,Kerala,10.8505,76.2711,153.7,18.7,42.0,989.9,95.0,OBS_20240905_KER
2024-09-05,Rajasthan,27.0238,74.2179,0.2,24.3,40.6,990.7,100.0,OBS_20240905_RAJ
2024-09-05,Odisha,20.9517,85.0985,0.4,22.7,47.9,991.7,94.4,OBS_20240905_ODI
2024-09-05,Assam,26.2006,92.9376,178.3,22.3,46.4,992.0,100.0,OBS_20240905_ASS
2024-09-05,Punjab,31.1471,75.3412,0.0,26.3,40.9,993.6,92.3,OBS_20240905_PUN
2024-09-05,Tamil Nadu,11.1271,78.6569,6.1,29.3,15.0,1001.0,52.7,OBS_20240905_TAM
2024-09-05,Andhra Pradesh,15.9129,79.74,22.0,24.6,44.6,988.6,99.9,OBS_20240905_AND
2024-09-05,West Bengal,22.9868,87.855,0.0,19.9,46.4,986.7,97.6,OBS_20240905_WES
2024-09-05,Madhya Pradesh,22.9734,78.6569,28.3,28.2,48.3,989.7,97.9,OBS_20240905_MAD
2024-09-05,Uttar Pradesh,26.8467,80.9462,62.3,21.9,50.0,990.1,92.9,OBS_20240905_UTT
2024-09-05,Karnataka,15.3173,75.7139,1.3,24.8,40.6,991.0,94.9,OBS_20240905_KAR
2024-09-05,Himachal Pradesh,31.1048,77.1734,0.0,24.4,41.7,993.6,98.7,OBS_20240905_HIM
2024-09-05,Bihar,25.0961,85.3131,397.8,25.8,31.5,992.2,100.0,OBS_20240905_BIH
2024-09-06,Gujarat,22.2587,71.1924,45.9,26.0,39.8,997.1,91.2,OBS_20240906_GUJ
2024-09-06,Maharashtra,19.7515,75.7139,4.2,22.0,36.1,987.4,100.0,OBS_20240906_MAH
2024-09-06,Kerala,10.8505,76.2711,29.1,23.3,39.8,994.7,100.0,OBS_20240906_KER
2024-09-06,Rajasthan,27.0238,74.2179,115.3,29.1,40.3,989.8,100.0,OBS_20240906_RAJ
2024-09-06,Odisha,20.9517,85.0985,4.1,22.8,45.1,993.6,99.1,OBS_20240906_ODI
2024-09-06,Assam,26.2006,92.9376,293.5,27.7,37.5,997.0,89.6,OBS_20240906_ASS
2024-09-06,Punjab,31.1471,75.3412,78.0,22.4,42.3,990.8,98.0,OBS_20240906_PUN
2024-09-06,Tamil Nadu,11.1271,78.6569,0.0,27.6,17.2,1000.8,66.6,OBS_20240906_TAM
2024-09-06,Andhra Pradesh,15.9129,79.74,2.0,20.4,46.5,990.7,97.0,OBS_20240906_AND
2024-09-06,West Bengal,22.9868,87.855,62.4,23.1,41.0,988.0,90.5,OBS_20240906_WES
2024-09-06,Madhya Pradesh,22.9734,78.6569,53.9,22.5,40.3,988.3,93.8,OBS_20240906_MAD
2024-09-06,Uttar Pradesh,26.8467,80.9462,89.9,25.2,46.6,990.2,97.7,OBS_20240906_UTT
2024-09-06,Karnataka,15.3173,75.7139,3.0,22.5,40.6,990.5,88.9,OBS_20240906_KAR
2024-09-06,Himachal Pradesh,31.1048,77.1734,136.4,19.2,43.6,989.9,100.0,OBS_20240906_HIM
2024-09-06,Bihar,25.0961,85.3131,16.1,21.3,46.4,990.0,88.1,OBS_20240906_BIH
2024-09-07,Gujarat,22.2587,71.1924,0.0,24.2,41.3,990.2,93.9,OBS_20240907_GUJ
2024-09-07,Maharashtra,19.7515,75.7139,7.3,24.5,43.6,991.2,94.7,OBS_20240907_MAH
2024-09-07,Kerala,10.8505,76.2711,8.6,24.2,49.3,988.1,87.3,OBS_20240907_KER
2024-09-07,Rajasthan,27.0238,74.2179,6.8,27.0,45.4,989.0,96.4,OBS_20240907_RAJ
2024-09-07,Odisha,20.9517,85.0985,23.2,27.3,37.0,991.2,86.3,OBS_20240907_ODI
2024-09-07,Assam,26.2006,92.9376,5.0,25.0,43.6,994.3,100.0,OBS_20240907_ASS
2024-09-07,Punjab,31.1471,75.3412,75.7,20.6,37.3,993.3,100.0,OBS_20240907_PUN
2024-09-07,Tamil Nadu,11.1271,78.6569,0.0,28.0,17.0,1003.4,60.0,OBS_20240907_TAM
2024-09-07,Andhra Pradesh,15.9129,79.74,159.6,22.8,38.2,991.8,84.9,OBS_20240907_AND
2024-09-07,West Bengal,22.9868,87.855,127.3,25.3,43.6,988.5,100.0,OBS_20240907_WES
2024-09-07,Madhya Pradesh,22.9734,78.6569,0.0,24.3,41.0,993.8,100.0,OBS_20240907_MAD
2024-09-07,Uttar Pradesh,26.8467,80.9462,82.9,16.5,38.9,992.8,100.0,OBS_20240907_UTT
2024-09-07,Karnataka,15.3173,75.7139,41.8,26.4,44.7,993.8,95.1,OBS_20240907_KAR
2024-09-07,Himachal Pradesh,31.1048,77.1734,189.1,21.9,41.3,990.2,90.9,OBS_20240907_HIM
2024-09-07,Bihar,25.0961,85.3131,6.6,24.4,44.9,989.2,100.0,OBS_20240907_BIH
2024-09-08,Gujarat,22.2587,71.1924,64.3,22.2,41.6,993.8,94.0,OBS_20240908_GUJ
2024-09-08,Maharashtra,19.7515,75.7139,0.0,26.6,40.5,991.1,97.0,OBS_20240908_MAH
2024-09-08,Kerala,10.8505,76.2711,44.7,24.4,42.0,990.1,84.0,OBS_20240908_KER
2024-09-08,Rajasthan,27.0238,74.2179,0.0,20.9,43.1,991.0,100.0,OBS_20240908_RAJ
2024-09-08,Odisha,20.9517,85.0985,0.2,26.5,40.0,992.9,87.9,OBS_20240908_ODI
2024-09-08,Assam,26.2006,92.9376,97.1,25.1,42.7,989.5,100.0,OBS_20240908_ASS
2024-09-08,Punjab,31.1471,75.3412,23.4,23.3,42.7,990.1,100.0,OBS_20240908_PUN
2024-09-08,Tamil Nadu,11.1271,78.6569,9.1,28.2,15.0,1004.0,68.9,OBS_20240908_TAM
2024-09-08,Andhra Pradesh,15.9129,79.74,104.6,22.4,38.9,988.7,95.2,OBS_20240908_AND
2024-09-08,West Bengal,22.9868,87.855,105.1,27.1,44.8,993.3,100.0,OBS_20240908_WES
2024-09-08,Madhya Pradesh,22.9734,78.6569,98.7,20.9,40.6,992.4,95.1,OBS_20240908_MAD
2024-09-08,Uttar Pradesh,26.8467,80.9462,4.7,21.1,42.5,995.3,100.0,OBS_20240908_UTT
2024-09-08,Karnataka,15.3173,75.7139,0.0,25.9,34.8,990.1,100.0,OBS_20240908_KAR
2024-09-08,Himachal Pradesh,31.1048,77.1734,3.4,23.9,39.6,990.8,100.0,OBS_20240908_HIM
2024-09-08,Bihar,25.0961,85.3131,78.9,26.7,44.1,992.1,93.8,OBS_20240908_BIH
2024-09-09,Gujarat,22.2587,71.1924,2.5,21.7,39.9,992.1,100.0,OBS_20240909_GUJ
2024-09-09,Maharashtra,19.7515,75.7139,211.6,27.6,41.9,994.6,100.0,OBS_20240909_MAH
2024-09-09,Kerala,10.8505,76.2711,102.3,19.0,44.7,992.7,97.2,OBS_20240909_KER
2024-09-09,Rajasthan,27.0238,74.2179,154.8,21.4,41.2,987.6,88.3,OBS_20240909_RAJ
2024-09-09,Odisha,20.9517,85.0985,71.0,23.4,48.3,991.4,87.4,OBS_20240909_ODI
2024-09-09,Assam,26.2006,92.9376,243.4,25.0,41.0,993.2,100.0,OBS_20240909_ASS
2024-09-09,Punjab,31.1471,75.3412,6.9,23.5,38.4,995.8,100.0,OBS_20240909_PUN
2024-09-09,Tamil Nadu,11.1271,78.6569,71.8,29.1,9.6,1002.4,73.1,OBS_20240909_TAM
2024-09-09,Andhra Pradesh,15.9129,79.74,21.6,24.5,45.6,993.5,100.0,OBS_20240909_AND
2024-09-09,West Bengal,22.9868,87.855,6.3,22.2,38.8,991.6,100.0,OBS_20240909_WES
2024-09-09,Madhya Pradesh,22.9734,78.6569,1.8,19.9,46.7,990.9,98.8,OBS_20240909_MAD
2024-09-09,Uttar Pradesh,26.8467,80.9462,0.0,25.4,42.4,993.6,100.0,OBS_20240909_UTT
2024-09-09,Karnataka,15.3173,75.7139,26.0,28.2,44.0,990.1,100.0,OBS_20240909_KAR
2024-09-09,Himachal Pradesh,31.1048,77.1734,16.0,21.9,48.6,993.6,90.9,OBS_20240909_HIM
2024-09-09,Bihar,25.0961,85.3131,230.2,25.6,42.2,988.5,95.4,OBS_20240909_BIH
2024-09-10,Gujarat,22.2587,71.1924,59.6,23.0,42.9,990.3,95.3,OBS_20240910_GUJ
2024-09-10,Maharashtra,19.7515,75.7139,1.0,23.0,42.2,992.0,91.2,OBS_20240910_MAH
2024-09-10,Kerala,10.8505,76.2711,126.8,25.3,37.4,990.1,99.6,OBS_20240910_KER
2024-09-10,Rajasthan,27.0238,74.2179,0.0,24.3,42.4,991.5,100.0,OBS_20240910_RAJ
2024-09-10,Odisha,20.9517,85.0985,37.4,22.0,43.8,994.7,92.8,OBS_20240910_ODI
2024-09-10,Assam,26.2006,92.9376,6.8,25.6,48.4,990.2,100.0,OBS_20240910_ASS
2024-09-10,Punjab,31.1471,75.3412,23.1,31.8,43.3,995.3,100.0,OBS_20240910_PUN
2024-09-10,Tamil Nadu,11.1271,78.6569,20.5,28.4,21.2,1006.9,63.9,OBS_20240910_TAM
2024-09-10,Andhra Pradesh,15.9129,79.74,2.8,21.4,34.8,989.2,100.0,OBS_20240910_AND
2024-09-10,West Bengal,22.9868,87.855,2.5,23.6,35.2,992.6,97.4,OBS_20240910_WES
2024-09-10,Madhya Pradesh,22.9734,78.6569,180.8,24.6,40.8,992.8,100.0,OBS_20240910_MAD
2024-09-10,Uttar Pradesh,26.8467,80.9462,4.1,23.9,42.4,993.2,100.0,OBS_20240910_UTT
2024-09-10,Karnataka,15.3173,75.7139,228.0,22.7,43.9,990.5,100.0,OBS_20240910_KAR
2024-09-10,Himachal Pradesh,31.1048,77.1734,17.4,20.5,40.3,992.0,96.0,OBS_20240910_HIM
2024-09-10,Bihar,25.0961,85.3131,171.3,23.1,41.7,989.5,97.4,OBS_20240910_BIH
2024-09-11,Gujarat,22.2587,71.1924,0.0,26.4,31.7,992.2,85.8,OBS_20240911_GUJ
2024-09-11,Maharashtra,19.7515,75.7139,9.7,24.2,27.2,996.8,99.6,OBS_20240911_MAH
2024-09-11,Kerala,10.8505,76.2711,4.3,22.4,19.1,1000.2,86.3,OBS_20240911_KER
2024-09-11,Rajasthan,27.0238,74.2179,0.0,25.4,25.1,998.5,99.4,OBS_20240911_RAJ
2024-09-11,Odisha,20.9517,85.0985,101.0,23.6,30.8,997.8,83.5,OBS_20240911_ODI
2024-09-11,Assam,26.2006,92.9376,2.1,23.8,30.3,994.5,85.6,OBS_20240911_ASS
2024-09-11,Punjab,31.1471,75.3412,17.4,24.8,30.5,997.4,83.8,OBS_20240911_PUN
2024-09-11,Tamil Nadu,11.1271,78.6569,0.0,24.9,17.7,1004.9,62.0,OBS_20240911_TAM
2024-09-11,Andhra Pradesh,15.9129,79.74,186.2,24.1,35.7,992.7,72.1,OBS_20240911_AND
2024-09-11,West Bengal,22.9868,87.855,22.0,26.4,34.0,994.7,91.6,OBS_20240911_WES
2024-09-11,Madhya Pradesh,22.9734,78.6569,9.8,26.6,28.6,995.9,81.8,OBS_20240911_MAD
2024-09-11,Uttar Pradesh,26.8467,80.9462,10.5,25.8,34.1,997.3,72.3,OBS_20240911_UTT
2024-09-11,Karnataka,15.3173,75.7139,8.4,28.5,35.3,995.7,84.8,OBS_20240911_KAR
2024-09-11,Himachal Pradesh,31.1048,77.1734,0.0,23.8,26.9,997.1,78.4,OBS_20240911_HIM
2024-09-11,Bihar,25.0961,85.3131,0.0,26.0,28.5,999.2,81.6,OBS_20240911_BIH
2024-09-12,Gujarat,22.2587,71.1924,46.3,21.8,30.9,996.1,88.8,OBS_20240912_GUJ
2024-09-12,Maharashtra,19.7515,75.7139,39.1,30.7,28.1,997.8,88.5,OBS_20240912_MAH
2024-09-12,Kerala,10.8505,76.2711,199.3,26.5,39.0,997.3,78.3,OBS_20240912_KER
2024-09-12,Rajasthan,27.0238,74.2179,0.0,28.1,33.1,998.6,79.3,OBS_20240912_RAJ
2024-09-12,Odisha,20.9517,85.0985,0.0,28.5,27.2,996.3,84.6,OBS_20240912_ODI
2024-09-12,Assam,26.2006,92.9376,0.0,24.2,24.6,996.4,80.5,OBS_20240912_ASS
2024-09-12,Punjab,31.1471,75.3412,9.2,22.9,34.2,995.0,81.3,OBS_20240912_PUN
2024-09-12,Tamil Nadu,11.1271,78.6569,0.0,28.4,15.5,1005.6,73.7,OBS_20240912_TAM
2024-09-12,Andhra Pradesh,15.9129,79.74,45.4,25.5,29.9,995.7,96.6,OBS_20240912_AND
2024-09-12,West Bengal,22.9868,87.855,86.1,25.2,28.2,998.1,81.9,OBS_20240912_WES
2024-09-12,Madhya Pradesh,22.9734,78.6569,13.0,22.2,23.3,998.5,83.6,OBS_20240912_MAD
2024-09-12,Uttar Pradesh,26.8467,80.9462,0.0,25.4,33.5,995.7,88.9,OBS_20240912_UTT
2024-09-12,Karnataka,15.3173,75.7139,13.4,25.9,30.5,997.5,81.3,OBS_20240912_KAR
2024-09-12,Himachal Pradesh,31.1048,77.1734,8.7,26.8,28.8,995.1,93.2,OBS_20240912_HIM
2024-09-12,Bihar,25.0961,85.3131,2.5,28.8,36.1,998.8,85.7,OBS_20240912_BIH
2024-09-13,Gujarat,22.2587,71.1924,0.3,25.5,35.9,996.6,81.3,OBS_20240913_GUJ
2024-09-13,Maharashtra,19.7515,75.7139,6.7,26.3,34.1,998.5,89.9,OBS_20240913_MAH
2024-09-13,Kerala,10.8505,76.2711,70.4,26.5,31.4,997.5,77.7,OBS_20240913_KER
2024-09-13,Rajasthan,27.0238,74.2179,0.0,21.2,36.2,990.1,85.9,OBS_20240913_RAJ
2024-09-13,Odisha,20.9517,85.0985,33.9,28.8,25.6,997.4,87.3,OBS_20240913_ODI
2024-09-13,Assam,26.2006,92.9376,0.0,23.8,29.1,996.7,80.4,OBS_20240913_ASS
2024-09-13,Punjab,31.1471,75.3412,122.6,25.9,33.5,997.0,92.3,OBS_20240913_PUN
2024-09-13,Tamil Nadu,11.1271,78.6569,3.9,22.6,14.2,1004.9,57.8,OBS_20240913_TAM
2024-09-13,Andhra Pradesh,15.9129,79.74,8.2,23.1,35.7,996.3,89.8,OBS_20240913_AND
2024-09-13,West Bengal,22.9868,87.855,83.4,28.7,30.5,998.1,77.9,OBS_20240913_WES
2024-09-13,Madhya Pradesh,22.9734,78.6569,0.3,26.1,37.2,996.6,83.7,OBS_20240913_MAD
2024-09-13,Uttar Pradesh,26.8467,80.9462,0.0,27.7,33.7,998.2,96.1,OBS_20240913_UTT
2024-09-13,Karnataka,15.3173,75.7139,0.1,24.6,20.9,994.9,85.5,OBS_20240913_KAR
2024-09-13,Himachal Pradesh,31.1048,77.1734,100.2,24.5,34.2,992.9,73.4,OBS_20240913_HIM
